ticker,cik,company_name,filing_type,filing_date,accession_number,primary_document,filing_url,is_high_signal
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,4,2024-05-17,0001170022-24-000008,xslF345X05/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/314227/000117002224000008/xslF345X05/primary_doc.xml,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,4,2024-05-17,0001170022-24-000007,xslF345X05/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/314227/000117002224000007/xslF345X05/primary_doc.xml,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,4,2024-05-17,0001170022-24-000006,xslF345X05/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/314227/000117002224000006/xslF345X05/primary_doc.xml,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,4,2024-05-17,0001170022-24-000005,xslF345X05/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/314227/000117002224000005/xslF345X05/primary_doc.xml,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,4,2024-05-17,0001170022-24-000004,xslF345X05/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/314227/000117002224000004/xslF345X05/primary_doc.xml,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,3,2024-05-17,0001170022-24-000003,xslF345X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/314227/000117002224000003/xslF345X02/primary_doc.xml,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,10-Q,2024-05-15,0001654954-24-006405,tomz_10q.htm,https://www.sec.gov/Archives/edgar/data/314227/000165495424006405/tomz_10q.htm,True
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,8-K,2024-05-15,0001654954-24-006391,tomz_8k.htm,https://www.sec.gov/Archives/edgar/data/314227/000165495424006391/tomz_8k.htm,True
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,SC 13G,2024-05-08,0001997166-24-000004,tomischedule.txt,https://www.sec.gov/Archives/edgar/data/314227/000199716624000004/tomischedule.txt,False
TOMZ,0000314227,TOMI Environmental Solutions Inc. Common Stock,8-K,2024-04-01,0001654954-24-004046,tomz_8k.htm,https://www.sec.gov/Archives/edgar/data/314227/000165495424004046/tomz_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SCHEDULE 13G/A,2026-05-15,0000935836-26-000277,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/000093583626000277/xslSCHEDULE_13G_X02/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-Q,2026-05-14,0001683168-26-003847,cns_i10q-033126.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826003847/cns_i10q-033126.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2026-05-04,0001683168-26-003432,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826003432/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-K/A,2026-04-30,0001683168-26-003374,cns_i10ka1-123125.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826003374/cns_i10ka1-123125.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SCHEDULE 13G,2026-04-17,0001193125-26-161735,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/000119312526161735/xslSCHEDULE_13G_X02/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-K,2026-03-31,0001683168-26-002550,cns_i10k-123125.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826002550/cns_i10k-123125.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2026-03-11,0001683168-26-001664,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001664/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2026-03-04,0001683168-26-001491,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001491/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,3,2026-03-04,0001683168-26-001490,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001490/xslF345X02/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2026-03-04,0001683168-26-001489,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001489/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,3,2026-03-04,0001683168-26-001488,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001488/xslF345X02/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2026-03-02,0001683168-26-001413,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001413/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,S-8,2026-02-27,0001683168-26-001368,cns_s8.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001368/cns_s8.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2026-02-17,0001683168-26-001066,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316826001066/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SCHEDULE 13G/A,2026-02-13,0000935836-26-000092,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/000093583626000092/xslSCHEDULE_13G_X01/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2026-01-02,0001683168-26-000016,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316826000016/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,3,2026-01-02,0001683168-26-000014,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316826000014/xslF345X02/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-12-17,0001683168-25-009208,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825009208/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-11-21,0001683168-25-008624,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008624/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008576,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008576/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008566,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008566/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008564,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008564/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008565,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008565/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008563,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008563/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008562,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008562/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,4,2025-11-19,0001683168-25-008561,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008561/xslF345X05/ownership.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SCHEDULE 13G/A,2025-11-14,0001172661-25-005174,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/000117266125005174/xslSCHEDULE_13G_X01/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-Q,2025-11-14,0001683168-25-008466,cns_i10q-093025.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008466/cns_i10q-093025.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,DEFA14A,2025-11-12,0001683168-25-008266,cns_defa14a.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825008266/cns_defa14a.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SCHEDULE 13G,2025-11-04,0000935836-25-000648,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/000093583625000648/xslSCHEDULE_13G_X01/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,ARS,2025-10-28,0001683168-25-007794,cns_ars-123124.pdf,https://www.sec.gov/Archives/edgar/data/1729427/000168316825007794/cns_ars-123124.pdf,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,DEF 14A,2025-10-24,0001683168-25-007760,cns_def14a.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825007760/cns_def14a.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,PRE 14A,2025-10-10,0001683168-25-007498,cns_pre14a.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825007498/cns_pre14a.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,424B5,2025-09-19,0001683168-25-007157,cns_424b5.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825007157/cns_424b5.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SCHEDULE 13G,2025-08-14,0001172661-25-003572,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/000117266125003572/xslSCHEDULE_13G_X01/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-Q,2025-08-14,0001683168-25-006162,cns_i10q-063025.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825006162/cns_i10q-063025.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-07-22,0001683168-25-005284,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825005284/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-07-15,0001683168-25-005129,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825005129/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-Q,2025-05-15,0001683168-25-003733,cns_i10q-033125.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825003733/cns_i10q-033125.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-05-15,0001683168-25-003575,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825003575/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,424B4,2025-05-14,0001683168-25-003523,cns_424b4.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825003523/cns_424b4.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,EFFECT,2025-05-13,9999999995-25-001564,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1729427/999999999525001564/xslEFFECTX01/primary_doc.xml,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,CORRESP,2025-05-12,0001683168-25-003396,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825003396/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,CORRESP,2025-05-12,0001683168-25-003394,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825003394/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,S-1/A,2025-05-12,0001683168-25-003362,cns_s1a1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825003362/cns_s1a1.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-K/A,2025-04-30,0001683168-25-002998,cns_10ka1-123124.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002998/cns_10ka1-123124.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,CORRESP,2025-04-17,0001683168-25-002657,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002657/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,CORRESP,2025-04-17,0001683168-25-002655,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002655/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,CORRESP,2025-04-14,0001683168-25-002552,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002552/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,CORRESP,2025-04-14,0001683168-25-002549,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002549/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,S-1,2025-04-14,0001683168-25-002548,cns_s1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002548/cns_s1.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,UPLOAD,2025-04-11,0000000000-25-003888,filename1.pdf,https://www.sec.gov/Archives/edgar/data/1729427/000000000025003888/filename1.pdf,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-04-09,0001683168-25-002373,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002373/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,DRSLTR,2025-04-07,0001683168-25-002313,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002313/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,DRS,2025-04-07,0001683168-25-002312,filename1.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002312/filename1.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-03-31,0001683168-25-002140,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002140/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-K,2025-03-31,0001683168-25-002139,cns_i10k-123124.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002139/cns_i10k-123124.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,424B5,2025-03-20,0001683168-25-001755,cns_424b5.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825001755/cns_424b5.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-03-20,0001683168-25-001754,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825001754/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-02-21,0001683168-25-001174,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825001174/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2025-01-03,0001683168-25-000077,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316825000077/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2024-12-11,0001683168-24-008640,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824008640/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,8-K,2024-12-03,0001683168-24-008464,cns_8k.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824008464/cns_8k.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,DEFR14A,2024-11-15,0001683168-24-008176,cns_defr14a.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824008176/cns_defr14a.htm,False
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,10-Q,2024-11-14,0001683168-24-008125,cns_i10q-093024.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824008125/cns_i10q-093024.htm,True
CNSP,0001729427,CNS Pharmaceuticals Inc. Common Stock,SC 13G/A,2024-11-14,0001172661-24-005137,armistice-cnsp093024a2.htm,https://www.sec.gov/Archives/edgar/data/1729427/000117266124005137/armistice-cnsp093024a2.htm,False
